feature_file,scenario,step_num,step_name,glue_code,glue_code_file,language
post_data.feature,Use page.name variable,1,I have a _posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use page.name variable,2,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use page.name variable,3,I have the following post,"Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_data.feature,Use page.name variable,4,"I have a simple layout that contains ""Page name: {{ page.name }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use page.name variable,5,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use page.name variable,6,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_data.feature,Use page.name variable,7,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use page.name variable,8,"I should see ""Page name: 2009-03-27-star-wars.markdown"" in ""_site/2009/03/27/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable,1,I have a _posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable,2,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable,3,I have the following post,"Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable,4,"I have a simple layout that contains ""Post date: {{ page.date | date_to_string }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable,5,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable,6,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable,7,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable,8,"I should see ""Post date: 27 Mar 2009"" in ""_site/2009/03/27/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable with invalid,1,I have a _posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable with invalid,2,"I have a ""_posts/2016-01-01-test.md"" page with date ""tuesday"" that contains ""I have a bad date.""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable with invalid,3,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable with invalid,4,the _site directory should not exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.date variable with invalid,5,"I should see ""Document '_posts/2016-01-01-test.md' does not have a valid date in the YAML front matter."" in the build output","Then(%r!^I should (not )?see ""(.*)"" in the build output$!) do |negative, text|
  if negative.nil? || negative.empty?
    expect(jekyll_run_output).to match Regexp.new(text)
  else
    expect(jekyll_run_output).not_to match Regexp.new(text)
  end
end

",step_definitions.rb,ruby
post_data.feature,Invalid date in filename,1,I have a _posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Invalid date in filename,2,"I have a ""_posts/2016-22-01-test.md"" page that contains ""I have a bad date.""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
post_data.feature,Invalid date in filename,3,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Invalid date in filename,4,the _site directory should not exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Invalid date in filename,5,"I should see ""Document '_posts/2016-22-01-test.md' does not have a valid date in the filename."" in the build output","Then(%r!^I should (not )?see ""(.*)"" in the build output$!) do |negative, text|
  if negative.nil? || negative.empty?
    expect(jekyll_run_output).to match Regexp.new(text)
  else
    expect(jekyll_run_output).not_to match Regexp.new(text)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.id variable,1,I have a _posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.id variable,2,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.id variable,3,I have the following post,"Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.id variable,4,"I have a simple layout that contains ""Post id: {{ page.id }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use post.id variable,5,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.id variable,6,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_data.feature,Use post.id variable,7,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.id variable,8,"I should see ""Post id: /2009/03/27/star-wars"" in ""_site/2009/03/27/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.content variable,1,I have a _posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.content variable,2,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.content variable,3,I have the following post,"Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.content variable,4,"I have a simple layout that contains ""Post content: {{ content }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use post.content variable,5,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.content variable,6,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_data.feature,Use post.content variable,7,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.content variable,8,"I should see ""Post content: <p>Luke, I am your father.</p>"" in ""_site/2009/03/27/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder,1,I have a movies directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder,2,I have a movies/_posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder,3,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder,4,"I have the following post in ""movies""","Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder,5,"I have a simple layout that contains ""Post category: {{ page.categories }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder,6,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder,7,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder,8,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder,9,"I should see ""Post category: movies"" in ""_site/movies/2009/03/27/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has category in YAML,1,I have a movies directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has category in YAML,2,I have a movies/_posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has category in YAML,3,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has category in YAML,4,"I have the following post in ""movies""","Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has category in YAML,5,"I have a simple layout that contains ""Post category: {{ page.categories }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has category in YAML,6,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has category in YAML,7,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has category in YAML,8,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has category in YAML,9,"I should see ""Post category: movies"" in ""_site/movies/film/2009/03/27/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has categories in YAML,1,I have a movies directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has categories in YAML,2,I have a movies/_posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has categories in YAML,3,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has categories in YAML,4,"I have the following post in ""movies""","Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has categories in YAML,5,"I have a simple layout that contains ""Post category: {{ page.categories }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has categories in YAML,6,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has categories in YAML,7,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has categories in YAML,8,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and has categories in YAML,9,"I should see ""Post category: movies"" in ""_site/movies/film/scifi/2009/03/27/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and duplicated category is in YAML,1,I have a movies directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and duplicated category is in YAML,2,I have a movies/_posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and duplicated category is in YAML,3,I have a _layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and duplicated category is in YAML,4,"I have the following post in ""movies""","Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and duplicated category is in YAML,5,"I have a simple layout that contains ""Post category: {{ page.categories }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and duplicated category is in YAML,6,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and duplicated category is in YAML,7,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and duplicated category is in YAML,8,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_data.feature,Use post.categories variable when category is in a folder and duplicated category is in YAML,9,"I should see ""Post category: movies"" in ""_site/movies/2009/03/27/star-wars.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
